Employee ID,Status,Leave Status,Leave Type,Termination Reason,Compa-Ratio,Last Promotion Years Ago,MUD ID,Email - Work,Position ID,Position,Effective Date for Current Position,Years in Current Position,Business Title,Worker Type,Employee\ CW Type,Is International Assignee,Scheduled Weekly Hours,Default Weekly Hours,FTE %,Work Shift,Company Code,Company,Location,Sub-function,Supervisory Organization,Supervisory Org ID,Region,Cost Center - ID,Cost Center - Name,Cost Center Hierarchy,Job Category,Job Family Group,Job Family,Job Profile,Job Code,End Employment Date,Company Service Date,Original Hire Date,Hire Date,Is Rehire,Continuous Service Date,Years - Continuous Service Date,Months - Continuous Service Date,Contract Start Date,Start Date (Remotely),Date of Move,Clawback End Date,Assignment End Date,Mobility Support Type,Manager's MUD ID,Manager's Employee ID,Worker's Manager,Manager's Business Title,Manager's Supervisory Organisation,Manager's Email,Manager's Country,Manager's Location,Date of Birth,Age,Country of Birth,City of Birth,Home Phones,Payroll ID,Legacy ID,Pay Group,Levels from Top of Organisation (CEO=2),CEO,CEO Business Title,CET,CET Business Title,CET-1,CET-1 Business Title,CET-2,CET-2 Business Title,CET-3,CET-3 Business Title,CET-4,CET-4 Business Title,CET-5,CET-5 Business Title,CET-6,CET-6 Business Title,Management Levels (Benefit Jobs),Car Allowance,Sports Allowance,Transportation Allowance,Full Legal Name,Business Unit,Job Title,Country,Gender,Base Salary,Is Manager,Number of Direct Reports
13743,Active,Not on Leave,,,1.03,5.3,MUD13743,dilcan.manço@beko.com,POS-916,sales representative,2021-04-27,4.7,sales representative,Contingent Worker,Regular,True,40.0,45,0,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-110,EMEA,8620,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-54,,2021-04-04,2021-04-04,2021-04-04,False,2021-04-04,0.5,35,2021-04-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1968-12-07,57,Turkey,Alemdarland,06311596955,PAY-13743,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,698,1472,Dilcan Manço,Sales,Sales Representative,Turkey,Male,123926,False,0
13807,Active,Not on Leave,,,1.02,3.4,MUD13807,güler.yıldırım@beko.com,POS-351,production engineer,2025-04-09,2.8,production engineer,Contractor,Regular,False,80.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-165,EMEA,4913,CC-Production,Global -> EMEA,Professional,Corporate,Production,production engineer,JC-8-60,,2024-07-11,2024-07-11,2024-07-11,False,2024-07-11,1.1,114,2024-07-11,,,,,,MUD9999,9999,Production Manager,Production Manager,Production Org,manager@beko.com,Turkey,Istanbul,1964-09-03,61,Turkey,Mansızport,+90(183)449-9856x472,PAY-13807,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,811,2002,Güler Yıldırım,Production,Production Engineer,UK,Male,147432,False,0
13820,Active,On Leave,Annual Leave,,1.0,2.4,MUD13820,niğmet.i̇hsanoğlu@beko.com,POS-621,sales representative,2026-01-10,1.8,sales representative,Contingent Worker,Regular,False,,45,50,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-171,EMEA,8496,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-35,,2025-04-04,2025-04-04,2025-04-04,False,2025-04-04,1.9,18,2025-04-04,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,2000-12-12,25,USA,New Behrem,+90(454)985-6275x777,PAY-13820,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,530,1310,Niğmet İHsanoğlu,Sales,Sales Representative,Turkey,Female,119786,False,0
13844,Active,Not on Leave,,,1.01,5.6,MUD13844,ersel.eraslan@beko.com,POS-144,assistant trade marketing specialist,2026-08-03,3.9,assistant trade marketing specialist,Contractor,Regular,False,80.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Trade Marketing Org,ORG-178,EMEA,8231,CC-Trade Marketing,Global -> EMEA,Professional,Corporate,Trade Marketing,assistant trade marketing specialist,JC-9-80,,2026-07-24,2026-07-24,2026-07-24,False,2026-07-24,8.3,91,2026-07-24,,,,,,MUD9999,9999,Trade Marketing Specialist,Trade Marketing Specialist,Trade Marketing Org,manager@beko.com,Turkey,Istanbul,1991-10-07,34,Türkiye,South İlkim,+90(171)642-0743x7517,PAY-13844,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,814,2204,Ersel Eraslan,Trade Marketing,Assistant Trade Marketing Specialist,USA,Female,121393,False,0
13861,Terminated,Not on Leave,,Relocation,1.08,3.2,MUD13861,hilayda.yaman@beko.com,POS-907,sales force effectiveness analyst,2023-08-06,1.9,sales force effectiveness analyst,Employee,Regular,True,40.0,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Force Effectiveness & Net Revenue Management Org,ORG-142,EMEA,2431,CC-Sales Force Effectiveness & Net Revenue Management,Global -> EMEA,Professional,Corporate,Sales Force Effectiveness & Net Revenue Management,sales force effectiveness analyst,JC-8-60,2024-03-21,2023-06-27,2023-06-27,2023-06-27,False,2023-06-27,1.0,16,2023-06-27,,,,,,MUD9999,9999,Business Excellence Manager,Business Excellence Manager,Sales Force Effectiveness & Net Revenue Management Org,manager@beko.com,Turkey,Istanbul,1996-11-04,29,USA,South Çisemland,0035-195 7300,PAY-13861,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,775,2041,Hilayda Yaman,Sales Force Effectiveness & Net Revenue Management,Sales Force Effectiveness Analyst,UK,Male,155359,False,0
13919,Terminated,Not on Leave,,Retirement,1.03,0.6,MUD13919,abdulgazi.yaman@beko.com,POS-851,sales representative,2017-06-15,2.4,sales representative,Contractor,Regular,True,45.0,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-167,EMEA,3675,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-23,2018-07-29,2016-08-15,2016-08-15,2016-08-15,False,2016-08-15,1.9,15,2016-08-15,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-02-24,61,Turkey,Lake Yargı,0855 202 98 13,PAY-13919,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1301,2292,Abdulgazi Yaman,Sales,Sales Representative,Turkey,Male,123853,False,0
13972,Active,Not on Leave,,,0.98,1.0,MUD13972,buyrukhan.erdoğan@beko.com,POS-163,sales representative,2017-03-17,1.2,sales representative,Contingent Worker,Regular,False,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-167,EMEA,8421,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-83,,2017-01-10,2017-01-10,2017-01-10,False,2017-01-10,9.4,17,2017-01-10,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1985-03-09,41,Türkiye,West Bekbayhaven,567 3 856,PAY-13972,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,993,2159,Buyrukhan Erdoğan,Sales,Sales Representative,USA,Male,117214,False,0
10003,Active,Not on Leave,,,0.96,0.5,MUD10003,süsen.aslan@beko.com,POS-275,assistant project sales specialist,2023-12-20,0.6,assistant project sales specialist,Contractor,Regular,False,80.0,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-168,EMEA,5010,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,assistant project sales specialist,JC-9-30,,2023-08-07,2023-08-07,2023-08-07,False,2023-08-07,0.6,72,2023-08-07,,,,,,MUD9999,9999,Project Sales Specialist,Project Sales Specialist,Sales Org,manager@beko.com,Turkey,Istanbul,1993-05-23,33,Türkiye,Kısakürekview,+90(350)305-6413x9537,PAY-10003,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1123,2300,Süsen Aslan,Sales,Assistant Project Sales Specialist,Turkey,Male,115169,False,0
10008,Terminated,Not on Leave,,Lack of Promotion,1.05,4.2,MUD10008,başok.şama@beko.com,POS-746,order management specialist,2017-01-20,0.3,order management specialist,Employee,Regular,False,,45,50,Day,BEKO01,Beko,Çayırova,Operations,Supply Chain Org,ORG-107,EMEA,4750,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,order management specialist,JC-8-18,2017-06-25,2016-10-15,2016-10-15,2016-10-15,False,2016-10-15,6.9,53,2016-10-15,,,,,,MUD9999,9999,Order Management Manager,Order Management Manager,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1987-03-04,39,USA,Port Tuğrulhanland,+90(347)382-9973x7631,PAY-10008,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,725,1014,Başok Şama,Supply Chain,Order Management Specialist,Turkey,Female,151282,False,0
10024,Terminated,Not on Leave,,Career Development,1.11,2.8,MUD10024,özalpsan.akdeniz@beko.com,POS-717,ehs manager,2025-07-31,3.5,ehs manager,Employee,Regular,False,40.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,EHS & Adminastrative Affairs Org,ORG-128,EMEA,8999,CC-EHS & Adminastrative Affairs,Global -> EMEA,Professional,Corporate,EHS & Adminastrative Affairs,ehs manager,JC-7-38,2026-02-02,2025-07-01,2025-07-01,2025-07-01,False,2025-07-01,7.7,99,2025-07-01,,,,,,MUD9999,9999,EHS & Administrative Affairs Director,EHS & Administrative Affairs Director,EHS & Adminastrative Affairs Org,manager@beko.com,Turkey,Istanbul,2000-09-11,25,USA,Algışfort,+90(656)2729806,PAY-10024,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1265,2504,Özalpsan Akdeniz,EHS & Administrative Affairs,EHS Manager,USA,Male,179272,True,5
10034,Active,Not on Leave,,,0.92,2.5,MUD10034,risalet.ülker@beko.com,POS-518,regional field sales lead,2017-07-12,4.4,regional field sales lead,Contractor,Regular,False,,45,100,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-157,EMEA,8699,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,regional field sales lead,JC-7-47,,2017-05-23,2017-05-23,2017-05-23,False,2017-05-23,4.2,73,2017-05-23,,,,,,MUD9999,9999,Sales Director,Sales Director,Sales Org,manager@beko.com,Turkey,Istanbul,1972-02-05,54,Türkiye,East Seydoport,+90(134)936-1832x421,PAY-10034,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,660,1005,Risalet Ülker,Sales,Regional Field Sales Lead,UK,Female,148919,True,2
10036,Active,Not on Leave,,,0.99,3.2,MUD10036,muarra.akça@beko.com,POS-881,sales representative,2017-06-06,3.6,sales representative,Employee,Regular,False,45.0,45,100,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-196,EMEA,3870,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-70,,2016-10-14,2016-10-14,2016-10-14,False,2016-10-14,9.2,70,2016-10-14,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1997-04-16,29,Turkey,Çamurcuoğluview,0967 175 65 51,PAY-10036,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1090,1082,Muarra Akça,Sales,Sales Representative,USA,Female,118415,False,0
10097,Active,On Leave,Military Leave,,0.99,2.8,MUD10097,koncagül.yorulmaz@beko.com,POS-505,sales representative,2023-01-19,3.2,sales representative,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-132,EMEA,1049,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-37,,2022-03-03,2022-03-03,2022-03-03,False,2022-03-03,5.5,63,2022-03-03,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-11-15,33,UK,North Şekimstad,+90 (801) 7046226,PAY-10097,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1240,1044,Koncagül Yorulmaz,Sales,Sales Representative,UK,Male,119049,False,0
10101,Terminated,Not on Leave,,Relocation,1.04,1.8,MUD10101,aykutalp.ergül@beko.com,POS-252,corporate communications specialist,2026-06-17,1.2,corporate communications specialist,Contractor,Regular,True,45.0,45,50,Day,BEKO01,Beko,Gebze,Operations,Corporate Communications & Affairs Org,ORG-138,EMEA,7167,CC-Corporate Communications & Affairs,Global -> EMEA,Professional,Corporate,Corporate Communications & Affairs,corporate communications specialist,JC-8-33,2026-03-29,2025-12-30,2025-12-30,2025-12-30,False,2025-12-30,0.7,19,2025-12-30,,,,,,MUD9999,9999,Corporate Communications Manager,Corporate Communications Manager,Corporate Communications & Affairs Org,manager@beko.com,Turkey,Istanbul,1992-10-21,33,Türkiye,Yükselbury,0270-866 8826,PAY-10101,,Monthly,8,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,826,2426,Aykutalp Ergül,Corporate Communications & Affairs,Corporate Communications Specialist,Turkey,Male,149185,False,0
10134,Terminated,Not on Leave,,Career Development,0.96,2.6,MUD10134,nevise.yorulmaz@beko.com,POS-818,demand planning manager,2019-10-06,3.0,demand planning manager,Employee,Regular,False,,45,50,Day,BEKO01,Beko,Çayırova,Operations,Supply Chain Org,ORG-101,EMEA,3684,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,demand planning manager,JC-7-73,2024-07-24,2019-09-03,2019-09-03,2019-09-03,False,2019-09-03,8.9,18,2019-09-03,,,,,,MUD9999,9999,Supply Chain Director,Supply Chain Director,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1996-03-08,30,UK,Gülevhaven,0252-410 5648,PAY-10134,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,622,1025,Nevise Yorulmaz,Supply Chain,Demand Planning Manager,UK,Male,155511,True,7
10150,Terminated,Not on Leave,,Work-Life Balance / Burnout,0.96,3.0,MUD10150,aycagül.yılmaz@beko.com,POS-837,sales representative,2019-09-16,0.6,sales representative,Contingent Worker,Regular,False,,45,0,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-100,EMEA,1788,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-59,2025-01-06,2019-03-26,2019-03-26,2019-03-26,False,2019-03-26,9.0,64,2019-03-26,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1972-07-23,54,Türkiye,Gülchester,0676 586 17 93,PAY-10150,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,858,1525,Aycagül Yılmaz,Sales,Sales Representative,Turkey,Male,115110,False,0
10154,Active,On Leave,Sick Leave,,1.0,5.5,MUD10154,resulcan.dumanlı@beko.com,POS-254,lean manager,2021-10-14,3.8,lean manager,Contingent Worker,Regular,False,80.0,45,100,Day,BEKO01,Beko,Çayırova,Operations,Production Org,ORG-196,EMEA,2584,CC-Production,Global -> EMEA,Professional,Corporate,Production,lean manager,JC-7-20,,2021-03-25,2021-03-25,2021-03-25,False,2021-03-25,6.1,114,2021-03-25,,,,,,MUD9999,9999,Manufacturing Excellence & Engineering Head,Manufacturing Excellence & Engineering Head,Production Org,manager@beko.com,Turkey,Istanbul,1971-06-11,55,UK,Hafızachester,08068687937,PAY-10154,,Monthly,7,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1077,1126,Resulcan Dumanlı,Production,Lean Manager,Turkey,Male,161600,True,8
10158,Terminated,Not on Leave,,Pay Dissatisfaction,0.7,1.1,MUD10158,taylak.aslan@beko.com,POS-861,plant director,2025-04-27,4.4,plant director,Contractor,Regular,False,45.0,45,0,Day,BEKO01,Beko,Istanbul,Operations,Production Org,ORG-156,EMEA,6257,CC-Production,Global -> EMEA,Professional,Corporate,Production,plant director,JC-5-44,2025-03-21,2025-01-03,2025-01-03,2025-01-03,False,2025-01-03,9.3,50,2025-01-03,,,,,,MUD9999,9999,General Manager,General Manager,Production Org,manager@beko.com,Turkey,Istanbul,2001-10-11,24,USA,Tevetoğluland,07367850821,PAY-10158,,Monthly,5,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,9966,1389,1466,Taylak Aslan,Production,Plant Director,UK,Male,292494,True,10
10168,Terminated,Not on Leave,,Lack of Promotion,1.02,4.0,MUD10168,aydinç.hançer@beko.com,POS-803,sales representative,2026-02-16,3.1,sales representative,Contractor,Regular,True,,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-117,EMEA,6615,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-72,2026-03-28,2026-01-24,2026-01-24,2026-01-24,False,2026-01-24,7.9,39,2026-01-24,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1982-06-20,44,Turkey,Karataşburgh,033 2 309,PAY-10168,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1110,2073,Aydinç Hançer,Sales,Sales Representative,Turkey,Female,122524,False,0
10182,Active,On Leave,Sick Leave,,1.01,5.0,MUD10182,köktaş.i̇nönü@beko.com,POS-988,sales representative,2022-06-15,3.3,sales representative,Contractor,Regular,True,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-186,EMEA,4675,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-92,,2021-12-28,2021-12-28,2021-12-28,False,2021-12-28,2.2,21,2021-12-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1977-10-19,48,USA,Yükselhaven,0066-658 0043,PAY-10182,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,604,2261,Köktaş İNönü,Sales,Sales Representative,USA,Male,121415,False,0
10211,Terminated,Not on Leave,,Health Reasons,1.0,2.0,MUD10211,şafii.sezer@beko.com,POS-234,sales representative,2024-12-03,2.3,sales representative,Contractor,Regular,False,80.0,45,100,Day,BEKO01,Beko,Istanbul,Operations,Sales Org,ORG-173,EMEA,4744,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-22,2024-07-18,2024-02-07,2024-02-07,2024-02-07,False,2024-02-07,1.3,31,2024-02-07,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1978-02-08,48,UK,Nebihside,632 2 702,PAY-10211,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,786,1923,Şafii Sezer,Sales,Sales Representative,Turkey,Female,120563,False,0
10226,Active,Not on Leave,,,1.04,2.2,MUD10226,hinet.manço@beko.com,POS-198,sales representative,2023-04-29,2.8,sales representative,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-166,EMEA,2092,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-15,,2022-09-17,2022-09-17,2022-09-17,False,2022-09-17,7.3,33,2022-09-17,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1976-01-25,50,Turkey,East Amaç,01731096789,PAY-10226,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,829,1226,Hinet Manço,Sales,Sales Representative,USA,Female,124500,False,0
10243,Active,On Leave,Sick Leave,,1.05,2.3,MUD10243,mahnaz.tevetoğlu@beko.com,POS-633,sales representative,2022-05-15,3.0,sales representative,Employee,Regular,False,80.0,45,0,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-113,EMEA,8399,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-68,,2021-12-10,2021-12-10,2021-12-10,False,2021-12-10,0.5,105,2021-12-10,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1991-05-15,35,Türkiye,East Gülbaniside,086 8 034,PAY-10243,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1305,1078,Mahnaz Tevetoğlu,Sales,Sales Representative,Turkey,Male,125536,False,0
10244,Terminated,Not on Leave,,Career Development,1.0,2.6,MUD10244,anargül.gülen@beko.com,POS-727,warehouse staff,2025-07-31,3.8,warehouse staff,Contractor,Regular,True,45.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Supply Chain Org,ORG-106,EMEA,9470,CC-Supply Chain,Global -> EMEA,Professional,Corporate,Supply Chain,warehouse staff,JC-10-28,2025-11-29,2025-06-04,2025-06-04,2025-06-04,False,2025-06-04,0.2,89,2025-06-04,,,,,,MUD9999,9999,Warehouse Supervisor,Warehouse Supervisor,Supply Chain Org,manager@beko.com,Turkey,Istanbul,1997-09-20,28,Turkey,Karadenizmouth,+90 (812) 9826657,PAY-10244,,Monthly,10,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,972,1340,Anargül Gülen,Supply Chain,Warehouse Staff,Turkey,Female,31206,False,0
10321,Active,Not on Leave,,,1.04,3.2,MUD10321,alışık.şener@beko.com,POS-134,sales representative,2020-01-20,4.5,sales representative,Contractor,Regular,False,45.0,45,50,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-135,EMEA,2312,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-72,,2019-10-02,2019-10-02,2019-10-02,False,2019-10-02,4.6,25,2019-10-02,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1999-07-28,27,UK,Korutürkchester,(612)481 5698,PAY-10321,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,916,2616,Alışık Şener,Sales,Sales Representative,UK,Male,124558,False,0
10366,Active,On Leave,Annual Leave,,0.96,4.3,MUD10366,nezize.şener@beko.com,POS-401,sales representative,2021-09-07,2.9,sales representative,Employee,Regular,True,80.0,45,50,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-148,EMEA,7581,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-22,,2020-11-24,2020-11-24,2020-11-24,False,2020-11-24,9.7,79,2020-11-24,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1965-06-21,61,UK,Bilgintown,+90(676)991-5078x593,PAY-10366,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1072,1106,Nezize Şener,Sales,Sales Representative,USA,Female,114914,False,0
10369,Terminated,Not on Leave,,Career Development,1.01,0.7,MUD10369,ushan.akar@beko.com,POS-692,sales representative,2024-01-20,3.3,sales representative,Contractor,Regular,False,,45,100,Day,BEKO01,Beko,Bolu,Operations,Sales Org,ORG-172,EMEA,6499,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-88,2024-05-11,2023-04-05,2023-04-05,2023-04-05,False,2023-04-05,0.3,41,2023-04-05,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1993-12-06,32,USA,Şabettinmouth,0170 730 33 79,PAY-10369,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1114,2418,Ushan Akar,Sales,Sales Representative,USA,Male,121657,False,0
10381,Terminated,Not on Leave,,Lack of Promotion,0.96,4.4,MUD10381,sencar.bilir@beko.com,POS-111,sales representative,2019-10-25,4.1,sales representative,Contractor,Regular,True,40.0,45,0,Day,BEKO01,Beko,Gebze,Operations,Sales Org,ORG-121,EMEA,6353,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-62,2021-09-26,2018-11-29,2018-11-29,2018-11-29,False,2018-11-29,5.6,40,2018-11-29,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1992-03-29,34,UK,Aksuville,0867 163 23 46,PAY-10381,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,965,1117,Sencar Bilir,Sales,Sales Representative,Turkey,Male,115146,False,0
10384,Active,Not on Leave,,,1.04,5.3,MUD10384,gülel.aslan@beko.com,POS-814,sales representative,2026-05-20,4.1,sales representative,Contingent Worker,Regular,True,,45,50,Day,BEKO01,Beko,Çayırova,Operations,Sales Org,ORG-192,EMEA,4559,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-73,,2025-05-28,2025-05-28,2025-05-28,False,2025-05-28,7.0,98,2025-05-28,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1986-05-24,40,Turkey,İnönüside,+90 (511) 8567243,PAY-10384,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,1438,1136,Gülel Aslan,Sales,Sales Representative,UK,Male,124922,False,0
10410,Active,Not on Leave,,,1.02,1.1,MUD10410,sernur.aksu@beko.com,POS-248,sales representative,2023-01-12,4.5,sales representative,Contingent Worker,Regular,True,80.0,45,0,Day,BEKO01,Beko,Sütlüce,Operations,Sales Org,ORG-126,EMEA,4573,CC-Sales,Global -> EMEA,Professional,Corporate,Sales,sales representative,JC-9-35,,2022-05-09,2022-05-09,2022-05-09,False,2022-05-09,3.0,107,2022-05-09,,,,,,MUD9999,9999,Regional Field Sales Manager,Regional Field Sales Manager,Sales Org,manager@beko.com,Turkey,Istanbul,1981-10-17,44,USA,West Şadımanshire,+90 (266) 2015720,PAY-10410,,Monthly,9,Hakan Bulgurlu,CEO,,,,,,,,,,,,,,,,0,798,2837,Sernur Aksu,Sales,Sales Representative,Turkey,Female,121904,False,0
